iso3c,year,gini_disp,gini_disp_se,gini_mkt,gini_mkt_se
UKR,1991,25.2,1.2,23.2,1.9
UKR,1992,26.3,1.2,23.6,1.9
UKR,1993,27.5,1.3,24,1.9
UKR,1994,28.6,1.3,24.5,1.9
UKR,1995,29.6,1.3,24.9,1.9
UKR,1996,29.9,1.3,24.9,2
UKR,1997,29.8,1.3,24.8,2
UKR,1998,29.7,1.2,24.7,2
UKR,1999,29.6,1.2,24.6,1.9
UKR,2000,29.7,1.2,24.5,1.9
UKR,2001,29.6,1.2,24.3,2
UKR,2002,29.4,1.2,24,2
UKR,2003,29.1,1.2,23.8,2
UKR,2004,28.9,1.3,23.5,2
UKR,2005,28.7,1.3,23.4,2.1
UKR,2006,28.4,1.3,23.1,2
UKR,2007,28,1.3,22.9,2.1
UKR,2008,27.6,1.3,22.7,2.1
UKR,2009,27.3,1.3,22.5,2.1
UKR,2010,27.1,1.4,22.3,2.1
UKR,2011,26.9,1.4,22.1,2.2
UKR,2012,26.8,1.4,22,2.3
UKR,2013,26.7,1.5,21.9,2.3
UKR,2014,26.7,1.5,21.9,2.4
UKR,2015,26.7,1.5,21.9,2.5
UKR,2016,26.7,1.6,21.8,2.6
UKR,2017,26.7,1.7,21.8,2.7
UKR,2018,26.8,1.9,21.8,2.8
ARE,2008,39.6,5.7,41.5,5.5
GBR,1961,26.6,1.1,40.4,1.6
GBR,1962,26.5,1,40.4,1.4
GBR,1963,26.7,1,40.5,1.3
GBR,1964,26.6,1,40.4,1.3
GBR,1965,26.5,1,40.1,1.2
GBR,1966,26.5,0.9,39.9,1.2
GBR,1967,26.4,0.9,39.5,1.1
GBR,1968,26.4,0.8,39,1.1
GBR,1969,26.6,0.7,38.5,1
GBR,1970,26.7,0.8,39,1.1
GBR,1971,26.8,0.9,39.3,1.1
GBR,1972,26.7,0.8,39.2,1.1
GBR,1973,26.6,0.8,38.8,1.1
GBR,1974,26.5,0.7,38.2,0.8
GBR,1975,26,0.7,38.9,1
GBR,1976,26,0.7,39.5,1
GBR,1977,26,0.7,40.1,0.9
GBR,1978,26.3,0.7,40.6,0.9
GBR,1979,26.7,0.5,41.3,0.8
GBR,1980,27.2,0.7,42.2,0.9
GBR,1981,27.6,0.8,43,1
GBR,1982,27.9,0.8,43.8,1
GBR,1983,28.4,0.8,44.7,1
GBR,1984,28.9,0.8,45.7,1
GBR,1985,29.7,0.7,47,0.9
GBR,1986,30.5,0.7,48.6,0.9
GBR,1987,31.4,0.8,49.4,1
GBR,1988,32.1,0.7,50.1,1
GBR,1989,32.6,0.8,50.8,1
GBR,1990,33.2,0.7,51.4,1
GBR,1991,33.6,0.8,51.8,0.9
GBR,1992,33.8,0.8,52.4,1
GBR,1993,34,0.7,53.1,0.9
GBR,1994,34.1,0.6,53.6,0.7
GBR,1995,34,0.7,53.5,0.8
GBR,1996,33.7,0.7,53.1,0.9
GBR,1997,33.8,0.7,53.1,1
GBR,1998,34,0.8,53.3,0.9
GBR,1999,34.4,0.7,53.6,0.7
GBR,2000,34.2,0.7,53.4,0.9
GBR,2001,34.1,0.7,53.3,0.9
GBR,2002,34,0.7,53.1,0.9
GBR,2003,33.9,0.7,53.1,0.8
GBR,2004,34.2,0.7,53.4,0.7
GBR,2005,33.8,0.6,53,0.8
GBR,2006,33.8,0.7,53.1,0.8
GBR,2007,34,0.6,53.3,0.7
GBR,2008,34,0.6,53.5,0.8
GBR,2009,33.9,0.6,53.9,0.8
GBR,2010,33.7,0.6,54.3,0.7
GBR,2011,33.3,0.7,53.5,0.8
GBR,2012,33.1,0.7,53.1,0.8
GBR,2013,33.2,0.7,53.5,0.8
GBR,2014,33.1,0.7,53,0.9
GBR,2015,33.2,0.7,53,0.8
GBR,2016,33.5,0.7,53.5,0.8
GBR,2017,33.3,0.7,53,1
GBR,2018,33.5,0.9,53.1,1.2
GBR,2019,33.6,1.2,53.2,1.5
USA,1961,31.6,1.8,41.9,2.2
USA,1962,31.5,1.7,41.9,2.1
USA,1963,31.5,1.5,42,1.8
USA,1964,31.4,1.4,42,1.7
USA,1965,31.3,1.2,42,1.5
USA,1966,31.2,1,42,1.2
USA,1967,31.1,0.6,42,0.8
USA,1968,30.8,0.6,41.7,0.8
USA,1969,30.8,0.7,41.7,0.8
USA,1970,30.8,0.6,41.7,0.8
USA,1971,31,0.6,41.9,0.7
USA,1972,31.2,0.6,42,0.7
USA,1973,31.3,0.5,42.1,0.7
USA,1974,31.4,0.6,41.9,0.8
USA,1975,31.2,0.6,42,0.7
USA,1976,31.2,0.5,42.2,0.7
USA,1977,31.4,0.5,42.5,0.6
USA,1978,31.3,0.5,42.6,0.6
USA,1979,31.1,0.3,42.8,0.4
USA,1980,31.6,0.4,43,0.6
USA,1981,32,0.5,43.4,0.6
USA,1982,32.6,0.5,44.1,0.6
USA,1983,33,0.5,44.7,0.6
USA,1984,33.2,0.4,45,0.6
USA,1985,33.6,0.5,45.4,0.6
USA,1986,34,0.4,45.8,0.5
USA,1987,34.1,0.5,46.1,0.6
USA,1988,34.3,0.5,46.4,0.6
USA,1989,34.5,0.5,46.7,0.6
USA,1990,34.5,0.5,46.8,0.6
USA,1991,34.6,0.4,47.1,0.5
USA,1992,35.2,0.4,48,0.5
USA,1993,36.4,0.6,49.4,0.6
USA,1994,36.7,0.5,49.6,0.6
USA,1995,36.7,0.6,49.4,0.6
USA,1996,36.8,0.6,49.5,0.5
USA,1997,37,0.6,49.5,0.6
USA,1998,36.8,0.6,49.3,0.6
USA,1999,36.8,0.5,49.3,0.5
USA,2000,37.1,0.5,49.4,0.5
USA,2001,37.4,0.5,49.7,0.5
USA,2002,37.5,0.4,49.8,0.5
USA,2003,37.8,0.5,50.1,0.4
USA,2004,37.7,0.4,50.2,0.5
USA,2005,38.2,0.5,50.4,0.5
USA,2006,38.5,0.5,50.2,0.5
USA,2007,38.1,0.4,50,0.5
USA,2008,38,0.5,50.7,0.4
USA,2009,37.6,0.5,51.6,0.4
USA,2010,37.3,0.4,51.9,0.4
USA,2011,37.9,0.4,52.5,0.5
USA,2012,38.1,0.4,52.5,0.5
USA,2013,38.1,0.5,52.4,0.5
USA,2014,38.3,0.4,52.5,0.5
USA,2015,38.3,0.4,52.5,0.4
USA,2016,38.3,0.4,52.5,0.5
USA,2017,38.4,0.4,52.4,0.5
USA,2018,38.7,0.5,52.4,0.5
URY,1981,39.9,2.2,48.9,2.9
URY,1982,39.9,2.1,49,2.7
URY,1983,39.9,2,49.1,2.6
URY,1984,39.8,1.9,49.1,2.5
URY,1985,39.8,1.7,49.2,2.3
URY,1986,39.8,1.5,49.3,2.2
URY,1987,39.7,1.4,49.4,2.1
URY,1988,39.7,1.3,49.5,1.9
URY,1989,39.7,1.1,49.5,1.7
URY,1990,39.7,1.1,49.6,1.7
URY,1991,39.3,1.1,49.3,1.6
URY,1992,39,1,49.1,1.5
URY,1993,38.8,1.1,49.1,1.5
URY,1994,38.7,1,49.1,1.4
URY,1995,38.6,0.9,49,1.3
URY,1996,38.6,0.8,49.2,1.3
URY,1997,38.9,0.8,49.5,1.3
URY,1998,39.4,0.9,50,1.3
URY,1999,39.9,0.9,50.4,1.3
URY,2000,40.3,0.9,51,1.2
URY,2001,40.9,0.8,51.6,1.2
URY,2002,41.4,0.8,52.2,1.1
URY,2003,41.8,0.8,52.9,1
URY,2004,42.4,0.7,53.6,0.7
URY,2005,42.1,0.7,53.4,0.8
URY,2006,42.2,0.5,53.3,0.6
URY,2007,42.3,0.5,53.4,0.5
URY,2008,41.6,0.5,52.6,0.6
URY,2009,41.2,0.5,52.1,0.6
URY,2010,39.9,0.5,50.6,0.6
URY,2011,38.4,0.5,48.7,0.6
URY,2012,37,0.5,46.9,0.6
URY,2013,36.9,0.5,46.8,0.5
URY,2014,36.6,0.5,46.4,0.6
URY,2015,36.4,0.5,46.3,0.6
URY,2016,36.1,0.4,46.3,0.5
URY,2017,36.1,0.8,46.2,1
URY,2018,36.1,1.2,46.2,1.3
UZB,1988,30.8,2.2,39,2.7
UZB,1989,30.8,2.1,39.1,2.7
UZB,1990,31,2.1,39.4,2.6
UZB,1991,31.2,2.1,39.6,2.6
UZB,1992,31.3,2.1,39.9,2.5
UZB,1993,31.5,2.1,40.2,2.5
UZB,1994,31.8,2.1,40.5,2.5
UZB,1995,32,2,40.8,2.5
UZB,1996,32.2,2,41.1,2.5
UZB,1997,32.4,2,41.4,2.4
UZB,1998,32.6,1.9,41.7,2.4
UZB,1999,32.5,1.9,41.7,2.3
UZB,2000,32.4,1.9,41.6,2.3
UZB,2001,32.3,1.8,41.5,2.3
UZB,2002,32.2,1.8,41.5,2.4
UZB,2003,32.2,1.9,41.5,2.4
VUT,2006,40.9,3.1,42.9,3.2
VUT,2007,40.7,3,42.8,3.2
VUT,2008,40.6,3.1,42.7,3.1
VUT,2009,40.4,3,42.5,3.2
VUT,2010,40.3,3,42.3,3.1
VEN,1962,41.5,2.9,41.4,3.6
VEN,1963,41.5,2.9,41.4,3.4
VEN,1964,41.5,2.8,41.5,3.4
VEN,1965,41.5,2.8,41.5,3.4
VEN,1966,41.5,2.7,41.6,3.2
VEN,1967,41.5,2.6,41.6,3.2
VEN,1968,41.5,2.5,41.7,3.1
VEN,1969,41.6,2.5,41.7,3
VEN,1970,41.6,2.4,41.7,2.9
VEN,1971,41.5,2.3,41.7,2.8
VEN,1972,41.4,2.2,41.6,2.8
VEN,1973,41.3,2.2,41.6,2.6
VEN,1974,41.2,2.1,41.6,2.5
VEN,1975,41,1.9,41.6,2.3
VEN,1976,40.9,1.8,41.6,2.2
VEN,1977,40.7,1.8,41.5,2.1
VEN,1978,40.5,1.7,41.5,2.1
VEN,1979,40.4,1.6,41.5,2.1
VEN,1980,40.3,1.6,41.6,2
VEN,1981,40.2,1.5,41.7,1.9
VEN,1982,40,1.6,41.7,1.9
VEN,1983,40.1,1.5,41.8,1.9
VEN,1984,40.2,1.6,41.9,1.9
VEN,1985,40.3,1.5,42.1,2
VEN,1986,40.3,1.5,42.3,1.9
VEN,1987,40.4,1.4,42.5,1.9
VEN,1988,40.3,1.4,42.6,1.9
VEN,1989,40.2,1.2,42.7,1.8
VEN,1990,40.4,1.3,42.8,1.9
VEN,1991,40.5,1.3,43,1.9
VEN,1992,40.6,1.2,43.2,1.9
VEN,1993,41.2,1.3,43.5,2
VEN,1994,41.8,1.3,43.9,1.9
VEN,1995,42.2,1.2,44.2,1.9
VEN,1996,42.6,1.2,44.4,1.9
VEN,1997,43,1.1,44.6,1.9
VEN,1998,43.1,1.1,44.7,1.8
VEN,1999,43,1,44.7,1.9
VEN,2000,42.8,1.1,44.6,1.8
VEN,2001,42.8,1.1,44.6,1.8
VEN,2002,42.8,1,44.6,1.8
VEN,2003,42.6,1,44.3,1.8
VEN,2004,42.2,1,44,1.9
VEN,2005,41.9,1,43.7,1.9
VEN,2006,41,1.1,43.1,1.9
VEN,2007,40.3,1.2,42.5,1.9
VEN,2008,39.6,1.2,42,2
VEN,2009,38.9,1.3,41.4,2
VEN,2010,38.5,1.3,41,2.2
VEN,2011,38.2,1.4,40.8,2.2
VEN,2012,38,1.5,40.5,2.2
VEN,2013,37.7,1.5,40.4,2.3
VEN,2014,37.6,1.6,40.2,2.4
VEN,2015,37.5,1.8,40.2,2.6
VNM,1992,33.6,2.4,39.2,2.5
VNM,1993,33.5,2.3,39.2,2.4
VNM,1994,33.6,2.4,39.3,2.4
VNM,1995,33.7,2.3,39.4,2.3
VNM,1996,33.7,2.3,39.5,2.3
VNM,1997,33.7,2.2,39.5,2.2
VNM,1998,33.7,2.1,39.6,2
VNM,1999,33.8,2.1,39.7,2
VNM,2000,33.9,2.1,39.8,1.9
VNM,2001,34.1,2.1,40,1.9
VNM,2002,34.2,2.1,40.1,1.7
VNM,2003,34.3,2,40.2,1.7
VNM,2004,34.4,2,40.3,1.6
VNM,2005,34.5,2,40.3,1.6
VNM,2006,34.6,1.9,40.4,1.6
VNM,2007,34.7,1.9,40.4,1.6
VNM,2008,34.8,1.8,40.5,1.5
VNM,2009,34.9,1.8,40.5,1.6
VNM,2010,35.1,1.7,40.5,1.6
VNM,2011,35,1.7,40.4,1.6
VNM,2012,34.8,1.7,40.3,1.7
VNM,2013,34.7,1.7,40.2,1.8
VNM,2014,34.7,1.8,40.2,1.8
VNM,2015,34.7,1.9,40.3,2
VNM,2016,34.6,2,40.2,2.1
VNM,2017,34.6,2.2,40.2,2.2
VNM,2018,34.5,2.3,40.2,2.4
YEM,1992,37,2.8,39.3,3
YEM,1993,36.9,2.7,39.2,3
YEM,1994,36.8,2.7,39.2,2.8
YEM,1995,36.8,2.6,39.2,2.8
YEM,1996,36.7,2.5,39.1,2.7
YEM,1997,36.6,2.5,39.1,2.6
YEM,1998,36.6,2.4,39,2.5
YEM,1999,36.6,2.4,39.1,2.5
YEM,2000,36.8,2.4,39.1,2.6
YEM,2001,36.8,2.5,39.2,2.6
YEM,2002,36.8,2.5,39.3,2.7
YEM,2003,36.9,2.4,39.4,2.7
YEM,2004,37,2.6,39.4,2.8
YEM,2005,37,2.6,39.5,2.8
YEM,2006,37.1,2.7,39.6,2.9
YEM,2007,37.1,2.7,39.6,3
YEM,2008,37.1,2.9,39.6,3
YEM,2009,37.1,2.9,39.6,3.1
YEM,2010,37.1,3,39.7,3.3
YEM,2011,37.1,3.1,39.7,3.3
YEM,2012,37.2,3.1,39.7,3.5
YEM,2013,37.2,3.2,39.7,3.5
YEM,2014,37.2,3.3,39.8,3.6
NA,1973,31.8,3.1,45.2,7.8
NA,1974,32,3.1,45.3,7.8
NA,1975,32,3.1,45.4,7.7
NA,1976,32.1,3.1,45.5,7.8
NA,1977,32.2,3,45.6,7.8
NA,1978,32.3,3.1,45.7,7.9
NA,1979,32.5,3.2,45.8,8
NA,1980,32.7,3.2,45.9,7.8
NA,1981,32.9,3.2,46,7.9
NA,1982,33.1,3.3,46.1,8
NA,1983,33.2,3.3,46.1,7.9
NA,1984,33.5,3.4,46.2,8
NA,1985,33.7,3.3,46.3,8
NA,1986,33.8,3.2,46.4,8.1
NA,1987,34,3.3,46.5,8
NA,1988,34.2,3.4,46.6,8.2
NA,1989,34.4,3.3,46.8,8.3
NA,1990,34.6,3.3,46.8,8.3
ZMB,1976,52.9,3.5,55.7,4.1
ZMB,1977,53,3.5,55.8,4
ZMB,1978,53.1,3.4,55.9,4
ZMB,1979,53.1,3.3,56.1,4
ZMB,1980,53.2,3.4,56.2,3.9
ZMB,1981,53.3,3.3,56.3,3.9
ZMB,1982,53.4,3.2,56.3,3.9
ZMB,1983,53.5,3.1,56.4,3.8
ZMB,1984,53.6,3.1,56.5,3.7
ZMB,1985,53.6,3.1,56.6,3.6
ZMB,1986,53.7,3.1,56.7,3.5
ZMB,1987,53.8,3,56.8,3.4
ZMB,1988,53.8,2.8,57,3.3
ZMB,1989,53.9,2.8,57.1,3.2
ZMB,1990,54,2.7,57.2,3.1
ZMB,1991,54.1,2.7,57.3,3
ZMB,1992,54.1,2.6,57.2,2.9
ZMB,1993,54,2.5,57.2,2.8
ZMB,1994,54,2.4,57.2,2.7
ZMB,1995,54,2.4,57.2,2.6
ZMB,1996,54,2.3,57.1,2.5
ZMB,1997,54,2.3,57.2,2.5
ZMB,1998,54.1,2.3,57.2,2.5
ZMB,1999,54.2,2.2,57.3,2.4
ZMB,2000,54.2,2.3,57.4,2.5
ZMB,2001,54.3,2.2,57.6,2.5
ZMB,2002,54.4,2.1,57.6,2.4
ZMB,2003,54.6,2.1,57.9,2.4
ZMB,2004,54.9,2.1,58.2,2.4
ZMB,2005,55.1,2.2,58.4,2.4
ZMB,2006,55.2,2.2,58.7,2.4
ZMB,2007,55.4,2.4,58.9,2.6
ZMB,2008,55.5,2.6,59,2.7
ZMB,2009,55.6,2.6,59.2,2.7
ZMB,2010,55.7,2.7,59.4,2.8
ZMB,2011,55.7,2.8,59.4,3
ZMB,2012,55.8,2.9,59.5,3
ZMB,2013,55.8,2.8,59.5,3.1
ZMB,2014,55.9,2.9,59.5,3.2
ZMB,2015,55.9,3,59.6,3.3
ZWE,1995,48,3.3,51.1,3.5
ZWE,1996,48,3.3,51,3.6
ZWE,1997,48,3.3,51,3.6
ZWE,1998,47.9,3.3,51,3.5
ZWE,1999,47.9,3.4,50.9,3.6
ZWE,2000,47.9,3.2,50.8,3.5
ZWE,2001,47.9,3.2,50.7,3.5
ZWE,2002,47.8,3.3,50.6,3.4
ZWE,2003,47.7,3.2,50.5,3.4
ZWE,2004,47.7,3.2,50.4,3.5
ZWE,2005,47.6,3.2,50.3,3.6
ZWE,2006,47.4,3.2,50.2,3.4
ZWE,2007,47.4,3.2,50.1,3.4
ZWE,2008,47.3,3.3,50,3.4
ZWE,2009,47.2,3.2,49.9,3.3
ZWE,2010,47.1,3.1,49.8,3.4
ZWE,2011,47,3.1,49.7,3.3
ZWE,2012,47,3.2,49.7,3.4
ZWE,2013,47,3.3,49.7,3.5
ZWE,2014,47,3.3,49.8,3.6
ZWE,2015,47,3.3,49.7,3.7
ZWE,2016,47,3.4,49.7,3.8
ZWE,2017,47,3.4,49.8,3.8
